Transaction_ID,Order_Date,Product_ID,Product_Name,Category,Unit_Price,Quantity,Total_Sales,Customer_ID,Store_ID,City,Payment_Method,Month
T1838,01-03-2024,P4002,Butter,Dairy,388,9,3492,C288,S03,Mumbai,UPI,3
T1839,30-07-2024,P1001,Rice,Grocery,470,6,2820,C521,S03,Bangalore,UPI,7
T1840,06-04-2024,P2002,Soap,Personal Care,418,3,1254,C209,S02,Mumbai,Cash,4
T1841,06-11-2024,P5001,Soft Drink,Beverages,156,10,1560,C680,S02,Chennai,Cash,11
T1842,10-02-2024,P2001,Shampoo,Personal Care,203,1,203,C804,S04,Mumbai,UPI,2
T1843,28-11-2024,P5001,Soft Drink,Beverages,384,8,3072,C482,S02,Bangalore,Card,11
T1844,08-04-2024,P4001,Milk,Dairy,103,3,309,C331,S01,Bangalore,Cash,4
T1845,09-12-2024,P2002,Soap,Personal Care,133,7,931,C307,S02,Hyderabad,Cash,12
T1846,18-12-2024,P4001,Milk,Dairy,270,10,2700,C432,S04,Mumbai,Card,12
T1847,13-07-2024,P3002,Chips,Snacks,331,1,331,C837,S03,Bangalore,UPI,7
T1848,25-09-2024,P5001,Soft Drink,Beverages,294,10,2940,C756,S01,Chennai,Cash,9
T1849,22-01-2024,P4001,Milk,Dairy,443,8,3544,C998,S02,Chennai,UPI,1
T1850,17-07-2024,P3002,Chips,Snacks,305,1,305,C628,S01,Mumbai,Card,7
T1851,04-06-2024,P4001,Milk,Dairy,472,7,3304,C892,S03,Bangalore,Cash,6
T1852,28-01-2024,P3002,Chips,Snacks,333,5,1665,C806,S02,Bangalore,UPI,1
T1853,13-09-2024,P4001,Milk,Dairy,389,2,778,C215,S02,Chennai,UPI,9
T1854,30-07-2024,P4002,Butter,Dairy,221,3,663,C431,S04,Hyderabad,Cash,7
T1855,30-12-2024,P4001,Milk,Dairy,479,10,4790,C306,S04,Hyderabad,Card,12
T1856,04-03-2024,P3001,Biscuits,Snacks,387,3,1161,C193,S01,Kolkata,Card,3
T1857,28-12-2024,P3001,Biscuits,Snacks,288,2,576,C493,S02,Bangalore,UPI,12
T1858,28-03-2024,P3002,Chips,Snacks,413,1,413,C443,S02,Mumbai,Cash,3
T1859,06-06-2024,P1003,Cooking Oil,Grocery,234,1,234,C416,S04,Delhi,UPI,6
T1860,08-03-2024,P1003,Cooking Oil,Grocery,480,2,960,C307,S01,Chennai,Card,3
T1861,12-09-2024,P1001,Rice,Grocery,274,8,2192,C656,S01,Chennai,Card,9
T1862,03-12-2024,P2001,Shampoo,Personal Care,321,4,1284,C587,S04,Bangalore,Card,12
T1863,04-01-2024,P1002,Wheat Flour,Grocery,327,10,3270,C350,S03,Chennai,UPI,1
T1864,04-04-2024,P4002,Butter,Dairy,45,4,180,C251,S01,Kolkata,Card,4
T1865,17-01-2024,P1001,Rice,Grocery,457,3,1371,C783,S03,Delhi,Cash,1
T1866,01-04-2024,P1001,Rice,Grocery,233,2,466,C265,S03,Chennai,UPI,4
T1867,14-10-2024,P5001,Soft Drink,Beverages,423,10,4230,C281,S04,Kolkata,UPI,10
T1868,02-06-2024,P3001,Biscuits,Snacks,67,1,67,C430,S03,Bangalore,Cash,6
T1869,29-05-2024,P3002,Chips,Snacks,53,9,477,C582,S02,Hyderabad,UPI,5
T1870,30-07-2024,P2002,Soap,Personal Care,289,6,1734,C637,S02,Kolkata,Cash,7
T1871,19-10-2024,P5001,Soft Drink,Beverages,75,1,75,C847,S01,Bangalore,UPI,10
T1872,07-11-2024,P5001,Soft Drink,Beverages,238,5,1190,C968,S03,Delhi,UPI,11
T1873,07-03-2024,P5001,Soft Drink,Beverages,201,10,2010,C729,S04,Chennai,UPI,3
T1874,02-04-2024,P4001,Milk,Dairy,433,8,3464,C724,S02,Kolkata,Card,4
T1875,13-01-2024,P2001,Shampoo,Personal Care,80,1,80,C576,S01,Kolkata,Cash,1
T1876,24-01-2024,P5001,Soft Drink,Beverages,231,7,1617,C441,S03,Chennai,UPI,1
T1877,13-04-2024,P2001,Shampoo,Personal Care,347,1,347,C806,S03,Delhi,Cash,4
T1878,08-10-2024,P2002,Soap,Personal Care,279,5,1395,C431,S01,Hyderabad,UPI,10
T1879,18-10-2024,P3001,Biscuits,Snacks,222,6,1332,C730,S01,Mumbai,Cash,10
T1880,10-12-2024,P3001,Biscuits,Snacks,492,6,2952,C590,S04,Hyderabad,UPI,12
T1881,17-11-2024,P1003,Cooking Oil,Grocery,99,8,792,C571,S03,Bangalore,Card,11
T1882,16-10-2024,P1001,Rice,Grocery,173,9,1557,C842,S03,Chennai,UPI,10
T1883,16-12-2024,P1001,Rice,Grocery,315,4,1260,C439,S03,Hyderabad,Cash,12
T1884,11-07-2024,P2002,Soap,Personal Care,193,1,193,C741,S02,Chennai,UPI,7
T1885,29-02-2024,P3002,Chips,Snacks,324,3,972,C985,S03,Kolkata,Card,2
T1886,14-02-2024,P1001,Rice,Grocery,231,5,1155,C608,S02,Delhi,Card,2
T1887,03-06-2024,P2002,Soap,Personal Care,288,4,1152,C279,S01,Delhi,Cash,6
T1888,16-09-2024,P2001,Shampoo,Personal Care,247,2,494,C125,S04,Chennai,Cash,9
T1889,04-09-2024,P2001,Shampoo,Personal Care,492,6,2952,C850,S03,Delhi,Cash,9
T1890,08-03-2024,P1002,Wheat Flour,Grocery,366,9,3294,C310,S01,Bangalore,Card,3
T1891,08-06-2024,P4002,Butter,Dairy,22,2,44,C145,S01,Delhi,Card,6
T1892,03-12-2024,P1001,Rice,Grocery,286,2,572,C863,S03,Hyderabad,UPI,12
T1893,12-04-2024,P2002,Soap,Personal Care,184,4,736,C297,S03,Delhi,UPI,4
T1894,01-03-2024,P3001,Biscuits,Snacks,363,8,2904,C379,S02,Mumbai,Card,3
T1895,13-10-2024,P1002,Wheat Flour,Grocery,338,1,338,C626,S01,Mumbai,UPI,10
T1896,18-05-2024,P3001,Biscuits,Snacks,183,9,1647,C244,S03,Chennai,Cash,5
T1897,09-11-2024,P1003,Cooking Oil,Grocery,179,2,358,C446,S04,Hyderabad,Cash,11
T1898,11-12-2024,P1001,Rice,Grocery,482,8,3856,C151,S01,Bangalore,Cash,12
T1899,01-04-2024,P1002,Wheat Flour,Grocery,220,7,1540,C821,S04,Chennai,Card,4
T1900,11-04-2024,P2002,Soap,Personal Care,438,6,2628,C830,S01,Bangalore,UPI,4
T1901,23-12-2024,P1003,Cooking Oil,Grocery,436,2,872,C579,S01,Bangalore,Card,12
T1902,24-04-2024,P4001,Milk,Dairy,138,8,1104,C247,S03,Delhi,Card,4
T1903,15-06-2024,P1003,Cooking Oil,Grocery,423,6,2538,C564,S04,Hyderabad,Cash,6
T1904,02-09-2024,P4001,Milk,Dairy,199,2,398,C572,S02,Delhi,Card,9
T1905,17-09-2024,P5001,Soft Drink,Beverages,85,10,850,C205,S04,Kolkata,Cash,9
T1906,06-02-2024,P3001,Biscuits,Snacks,352,9,3168,C911,S03,Chennai,Card,2
T1907,02-05-2024,P3002,Chips,Snacks,231,10,2310,C735,S02,Chennai,Cash,5
T1908,23-06-2024,P4001,Milk,Dairy,53,7,371,C313,S04,Bangalore,UPI,6
T1909,30-04-2024,P3001,Biscuits,Snacks,375,9,3375,C277,S01,Kolkata,UPI,4
T1910,30-10-2024,P5001,Soft Drink,Beverages,78,8,624,C710,S04,Delhi,UPI,10
T1911,06-06-2024,P1002,Wheat Flour,Grocery,110,8,880,C515,S01,Chennai,Cash,6
T1912,10-09-2024,P5001,Soft Drink,Beverages,187,7,1309,C760,S01,Hyderabad,Cash,9
T1913,21-11-2024,P1003,Cooking Oil,Grocery,482,10,4820,C929,S01,Mumbai,UPI,11
T1914,29-05-2024,P1003,Cooking Oil,Grocery,292,8,2336,C499,S04,Mumbai,Cash,5
T1915,13-12-2024,P3001,Biscuits,Snacks,311,5,1555,C411,S04,Kolkata,Card,12
T1916,09-11-2024,P1002,Wheat Flour,Grocery,24,10,240,C622,S04,Mumbai,Card,11
T1917,08-10-2024,P1001,Rice,Grocery,481,6,2886,C154,S01,Kolkata,UPI,10
T1918,24-05-2024,P3001,Biscuits,Snacks,460,2,920,C986,S01,Mumbai,Card,5
T1919,11-06-2024,P5001,Soft Drink,Beverages,340,7,2380,C828,S04,Bangalore,Card,6
T1920,05-12-2024,P3002,Chips,Snacks,128,9,1152,C277,S04,Mumbai,Cash,12
T1921,03-07-2024,P4002,Butter,Dairy,451,7,3157,C960,S04,Mumbai,Card,7
T1922,06-02-2024,P1003,Cooking Oil,Grocery,25,3,75,C763,S01,Mumbai,UPI,2
T1923,13-02-2024,P4001,Milk,Dairy,89,7,623,C240,S04,Bangalore,UPI,2
T1924,02-04-2024,P5001,Soft Drink,Beverages,339,7,2373,C565,S04,Chennai,Card,4
T1925,05-04-2024,P3002,Chips,Snacks,135,6,810,C534,S01,Chennai,Card,4
T1926,29-07-2024,P2001,Shampoo,Personal Care,157,9,1413,C659,S03,Hyderabad,Cash,7
T1927,07-07-2024,P5001,Soft Drink,Beverages,380,8,3040,C215,S04,Kolkata,Cash,7
T1928,23-05-2024,P1003,Cooking Oil,Grocery,459,9,4131,C576,S01,Chennai,UPI,5
T1929,18-11-2024,P1002,Wheat Flour,Grocery,261,4,1044,C859,S01,Kolkata,UPI,11
T1930,09-11-2024,P4002,Butter,Dairy,179,10,1790,C154,S03,Chennai,Cash,11
T1931,28-08-2024,P4001,Milk,Dairy,282,8,2256,C687,S03,Bangalore,Card,8
T1932,19-01-2024,P2002,Soap,Personal Care,105,5,525,C811,S03,Kolkata,UPI,1
T1933,30-08-2024,P2002,Soap,Personal Care,342,1,342,C692,S02,Chennai,Cash,8
T1934,26-05-2024,P2002,Soap,Personal Care,33,10,330,C596,S01,Mumbai,UPI,5
T1935,08-03-2024,P1002,Wheat Flour,Grocery,149,5,745,C730,S03,Delhi,Card,3
T1936,30-03-2024,P1001,Rice,Grocery,329,2,658,C705,S02,Kolkata,Card,3
T1937,24-12-2024,P3001,Biscuits,Snacks,153,3,459,C341,S04,Mumbai,UPI,12
T1938,15-03-2024,P1001,Rice,Grocery,63,6,378,C709,S02,Bangalore,Card,3
T1939,13-08-2024,P3002,Chips,Snacks,358,4,1432,C843,S02,Mumbai,UPI,8
T1940,15-05-2024,P3001,Biscuits,Snacks,348,1,348,C873,S01,Hyderabad,Cash,5
T1941,03-06-2024,P4001,Milk,Dairy,263,7,1841,C587,S02,Bangalore,UPI,6
T1942,15-03-2024,P3002,Chips,Snacks,154,8,1232,C643,S04,Hyderabad,Card,3
T1943,10-06-2024,P4001,Milk,Dairy,367,7,2569,C642,S01,Hyderabad,UPI,6
T1944,29-11-2024,P3001,Biscuits,Snacks,332,7,2324,C978,S03,Delhi,Card,11
T1945,01-12-2024,P2002,Soap,Personal Care,150,2,300,C698,S04,Bangalore,UPI,12
T1946,09-04-2024,P2001,Shampoo,Personal Care,414,10,4140,C632,S03,Kolkata,UPI,4
T1947,06-01-2024,P1003,Cooking Oil,Grocery,300,6,1800,C788,S01,Hyderabad,Cash,1
T1948,23-02-2024,P3002,Chips,Snacks,288,2,576,C801,S04,Delhi,Cash,2
T1949,18-01-2024,P2002,Soap,Personal Care,118,5,590,C124,S01,Hyderabad,UPI,1
T1950,03-03-2024,P2001,Shampoo,Personal Care,346,10,3460,C825,S01,Hyderabad,UPI,3
T1951,27-11-2024,P1003,Cooking Oil,Grocery,356,7,2492,C679,S02,Hyderabad,UPI,11
T1952,27-08-2024,P1003,Cooking Oil,Grocery,170,5,850,C776,S01,Kolkata,Card,8
T1953,07-12-2024,P2002,Soap,Personal Care,374,7,2618,C888,S03,Delhi,Cash,12
T1954,01-02-2024,P1002,Wheat Flour,Grocery,417,5,2085,C491,S04,Delhi,Cash,2
T1955,13-08-2024,P2002,Soap,Personal Care,111,5,555,C171,S04,Mumbai,UPI,8
T1956,08-09-2024,P3002,Chips,Snacks,350,3,1050,C211,S02,Chennai,Card,9
T1957,24-02-2024,P2001,Shampoo,Personal Care,349,10,3490,C552,S03,Hyderabad,Cash,2
T1958,08-05-2024,P1002,Wheat Flour,Grocery,312,2,624,C895,S04,Hyderabad,Card,5
T1959,20-01-2024,P1003,Cooking Oil,Grocery,497,1,497,C780,S04,Delhi,Cash,1
T1960,02-01-2024,P3001,Biscuits,Snacks,314,7,2198,C627,S04,Bangalore,Card,1
T1961,25-04-2024,P3002,Chips,Snacks,296,2,592,C103,S04,Kolkata,Card,4
T1962,02-07-2024,P1002,Wheat Flour,Grocery,294,10,2940,C441,S03,Bangalore,Cash,7
T1963,23-06-2024,P1002,Wheat Flour,Grocery,293,6,1758,C182,S04,Delhi,UPI,6
T1964,21-01-2024,P2001,Shampoo,Personal Care,303,3,909,C493,S02,Delhi,UPI,1
T1965,18-12-2024,P3002,Chips,Snacks,342,2,684,C467,S04,Hyderabad,UPI,12
T1966,19-01-2024,P4001,Milk,Dairy,91,4,364,C297,S01,Kolkata,UPI,1
T1967,02-02-2024,P2001,Shampoo,Personal Care,219,8,1752,C911,S03,Bangalore,UPI,2
T1968,22-06-2024,P4001,Milk,Dairy,38,1,38,C157,S03,Kolkata,Cash,6
T1969,30-11-2024,P3002,Chips,Snacks,128,2,256,C783,S04,Kolkata,UPI,11
T1970,06-02-2024,P1003,Cooking Oil,Grocery,139,10,1390,C137,S02,Bangalore,UPI,2
T1971,12-11-2024,P1001,Rice,Grocery,484,8,3872,C146,S02,Kolkata,UPI,11
T1972,19-11-2024,P1003,Cooking Oil,Grocery,108,1,108,C151,S03,Hyderabad,Card,11
T1973,29-10-2024,P5001,Soft Drink,Beverages,447,3,1341,C165,S01,Hyderabad,Card,10
T1974,02-02-2024,P5001,Soft Drink,Beverages,132,10,1320,C923,S02,Bangalore,Card,2
T1975,16-12-2024,P3002,Chips,Snacks,81,6,486,C689,S02,Delhi,Cash,12
T1976,20-06-2024,P1001,Rice,Grocery,108,10,1080,C164,S01,Delhi,Cash,6
T1977,08-07-2024,P3002,Chips,Snacks,376,3,1128,C666,S02,Bangalore,Cash,7
T1978,21-02-2024,P5001,Soft Drink,Beverages,88,1,88,C910,S04,Mumbai,Cash,2
T1979,04-01-2024,P4001,Milk,Dairy,23,2,46,C283,S01,Kolkata,UPI,1
T1980,21-12-2024,P5001,Soft Drink,Beverages,233,5,1165,C926,S04,Kolkata,Cash,12
T1981,18-05-2024,P2001,Shampoo,Personal Care,347,3,1041,C635,S04,Bangalore,Cash,5
T1982,20-01-2024,P1003,Cooking Oil,Grocery,374,10,3740,C710,S02,Kolkata,Card,1
T1983,03-06-2024,P5001,Soft Drink,Beverages,341,2,682,C456,S04,Hyderabad,UPI,6
T1984,28-09-2024,P2001,Shampoo,Personal Care,80,4,320,C197,S03,Chennai,UPI,9
T1985,16-11-2024,P2001,Shampoo,Personal Care,414,8,3312,C775,S02,Delhi,Cash,11
T1986,17-03-2024,P2001,Shampoo,Personal Care,427,2,854,C801,S04,Bangalore,Cash,3
T1987,26-11-2024,P1003,Cooking Oil,Grocery,47,1,47,C472,S03,Mumbai,Card,11
T1988,20-08-2024,P2002,Soap,Personal Care,335,6,2010,C144,S01,Kolkata,Cash,8
T1989,15-01-2024,P4002,Butter,Dairy,100,3,300,C596,S01,Hyderabad,Cash,1
T1990,15-06-2024,P4001,Milk,Dairy,316,10,3160,C529,S02,Kolkata,UPI,6
T1991,26-02-2024,P3001,Biscuits,Snacks,418,4,1672,C433,S02,Hyderabad,Cash,2
T1992,22-04-2024,P3002,Chips,Snacks,212,4,848,C175,S04,Chennai,Card,4
T1993,20-04-2024,P1001,Rice,Grocery,94,7,658,C724,S04,Mumbai,Card,4
T1994,09-04-2024,P3001,Biscuits,Snacks,254,3,762,C747,S03,Delhi,Cash,4
T1995,20-12-2024,P3001,Biscuits,Snacks,36,3,108,C682,S01,Delhi,Cash,12
T1996,02-08-2024,P1002,Wheat Flour,Grocery,254,8,2032,C275,S03,Mumbai,Card,8
T1997,22-11-2024,P5001,Soft Drink,Beverages,424,3,1272,C726,S02,Chennai,UPI,11
T1998,24-09-2024,P2001,Shampoo,Personal Care,230,2,460,C600,S02,Chennai,Card,9
T1999,07-08-2024,P4001,Milk,Dairy,27,5,135,C853,S02,Mumbai,Card,8
T2000,29-10-2024,P3002,Chips,Snacks,133,10,1330,C252,S01,Bangalore,Cash,10
T2001,15-09-2024,P1001,Rice,Grocery,395,8,3160,C134,S04,Chennai,Card,9
T2002,10-09-2024,P4001,Milk,Dairy,251,2,502,C346,S01,Chennai,Cash,9
T2003,02-07-2024,P3002,Chips,Snacks,87,4,348,C402,S02,Kolkata,Cash,7
T2004,05-06-2024,P1001,Rice,Grocery,362,8,2896,C265,S04,Chennai,UPI,6
T2005,25-08-2024,P5001,Soft Drink,Beverages,252,1,252,C890,S02,Kolkata,Card,8
T2006,25-08-2024,P1003,Cooking Oil,Grocery,340,6,2040,C820,S01,Kolkata,Cash,8
T2007,17-01-2024,P3002,Chips,Snacks,291,6,1746,C403,S04,Delhi,UPI,1
T2008,16-04-2024,P5001,Soft Drink,Beverages,314,9,2826,C906,S01,Chennai,Card,4
T2009,11-12-2024,P1001,Rice,Grocery,485,9,4365,C472,S01,Hyderabad,Card,12
T2010,21-01-2024,P3001,Biscuits,Snacks,336,8,2688,C474,S03,Mumbai,UPI,1
T2011,29-12-2024,P4002,Butter,Dairy,307,2,614,C892,S02,Mumbai,Card,12
T2012,28-11-2024,P2001,Shampoo,Personal Care,78,9,702,C589,S02,Kolkata,Cash,11
T2013,16-05-2024,P3001,Biscuits,Snacks,479,6,2874,C615,S04,Delhi,Cash,5
T2014,19-08-2024,P1002,Wheat Flour,Grocery,196,6,1176,C597,S01,Bangalore,UPI,8
T2015,29-05-2024,P4002,Butter,Dairy,480,9,4320,C562,S03,Kolkata,UPI,5
T2016,22-08-2024,P1002,Wheat Flour,Grocery,476,4,1904,C189,S01,Bangalore,Cash,8
T2017,25-03-2024,P2002,Soap,Personal Care,75,2,150,C382,S01,Kolkata,Cash,3
T2018,14-04-2024,P4001,Milk,Dairy,467,3,1401,C633,S01,Delhi,Card,4
T2019,26-06-2024,P4002,Butter,Dairy,262,3,786,C530,S04,Kolkata,UPI,6
T2020,02-02-2024,P1001,Rice,Grocery,116,5,580,C122,S02,Chennai,UPI,2
T2021,24-06-2024,P3001,Biscuits,Snacks,316,7,2212,C771,S03,Bangalore,UPI,6
T2022,22-08-2024,P4002,Butter,Dairy,247,9,2223,C411,S02,Delhi,Cash,8
T2023,09-07-2024,P2002,Soap,Personal Care,267,4,1068,C395,S01,Mumbai,Card,7
T2024,12-11-2024,P2002,Soap,Personal Care,105,8,840,C264,S03,Mumbai,Cash,11
T2025,29-02-2024,P1003,Cooking Oil,Grocery,141,3,423,C142,S03,Chennai,Cash,2
T2026,04-04-2024,P4001,Milk,Dairy,209,5,1045,C310,S01,Kolkata,Card,4
T2027,17-08-2024,P3001,Biscuits,Snacks,210,3,630,C652,S02,Chennai,Card,8
T2028,12-09-2024,P1002,Wheat Flour,Grocery,227,1,227,C886,S02,Bangalore,Card,9
T2029,06-10-2024,P1003,Cooking Oil,Grocery,398,1,398,C619,S03,Kolkata,UPI,10
T2030,28-05-2024,P2002,Soap,Personal Care,478,8,3824,C872,S02,Chennai,UPI,5
T2031,27-02-2024,P4001,Milk,Dairy,372,6,2232,C849,S04,Hyderabad,Cash,2
T2032,13-01-2024,P4002,Butter,Dairy,177,2,354,C511,S02,Bangalore,Card,1
T2033,07-11-2024,P1002,Wheat Flour,Grocery,48,6,288,C756,S02,Chennai,UPI,11
T2034,12-01-2024,P2001,Shampoo,Personal Care,120,5,600,C185,S04,Kolkata,UPI,1
T2035,09-04-2024,P1002,Wheat Flour,Grocery,221,9,1989,C602,S03,Chennai,UPI,4
T2036,07-12-2024,P4002,Butter,Dairy,485,1,485,C469,S04,Mumbai,UPI,12
T2037,09-07-2024,P3002,Chips,Snacks,217,6,1302,C112,S03,Delhi,Card,7
T2038,14-10-2024,P2002,Soap,Personal Care,467,8,3736,C189,S02,Kolkata,Card,10
T2039,24-03-2024,P3002,Chips,Snacks,167,8,1336,C925,S04,Kolkata,Card,3
T2040,14-02-2024,P1003,Cooking Oil,Grocery,326,10,3260,C247,S02,Delhi,Card,2
T2041,29-10-2024,P4002,Butter,Dairy,53,6,318,C874,S04,Hyderabad,Cash,10
T2042,30-03-2024,P3002,Chips,Snacks,232,5,1160,C669,S04,Kolkata,UPI,3
T2043,14-07-2024,P1003,Cooking Oil,Grocery,115,4,460,C396,S04,Hyderabad,Card,7
T2044,13-10-2024,P5001,Soft Drink,Beverages,272,5,1360,C857,S04,Mumbai,Cash,10
T2045,02-06-2024,P1001,Rice,Grocery,154,3,462,C755,S04,Hyderabad,UPI,6
T2046,08-09-2024,P2002,Soap,Personal Care,111,7,777,C804,S02,Hyderabad,Cash,9
T2047,02-11-2024,P2002,Soap,Personal Care,54,8,432,C863,S03,Chennai,Card,11
T2048,12-05-2024,P5001,Soft Drink,Beverages,464,7,3248,C743,S04,Kolkata,Cash,5
T2049,21-10-2024,P3001,Biscuits,Snacks,395,9,3555,C117,S03,Mumbai,UPI,10
T2050,24-08-2024,P1001,Rice,Grocery,183,3,549,C999,S02,Delhi,Cash,8
T2051,02-08-2024,P1001,Rice,Grocery,204,5,1020,C751,S03,Hyderabad,Card,8
T2052,09-02-2024,P2002,Soap,Personal Care,347,9,3123,C626,S02,Kolkata,Cash,2
T2053,26-03-2024,P1002,Wheat Flour,Grocery,405,10,4050,C656,S03,Delhi,UPI,3
T2054,23-12-2024,P2002,Soap,Personal Care,370,5,1850,C804,S03,Hyderabad,UPI,12
T2055,14-03-2024,P5001,Soft Drink,Beverages,441,6,2646,C113,S02,Chennai,Card,3
T2056,23-06-2024,P3001,Biscuits,Snacks,230,8,1840,C266,S01,Mumbai,Cash,6
T2057,06-04-2024,P4002,Butter,Dairy,445,4,1780,C914,S01,Bangalore,Card,4
T2058,08-03-2024,P1002,Wheat Flour,Grocery,439,2,878,C117,S04,Delhi,Card,3
T2059,14-08-2024,P3001,Biscuits,Snacks,438,3,1314,C711,S03,Mumbai,UPI,8
T2060,01-03-2024,P2002,Soap,Personal Care,401,1,401,C327,S02,Kolkata,Cash,3
T2061,17-04-2024,P2001,Shampoo,Personal Care,84,5,420,C233,S01,Bangalore,UPI,4
T2062,04-09-2024,P1002,Wheat Flour,Grocery,29,2,58,C875,S04,Hyderabad,Cash,9
T2063,03-12-2024,P1002,Wheat Flour,Grocery,426,1,426,C625,S01,Bangalore,Cash,12
T2064,03-06-2024,P2002,Soap,Personal Care,53,1,53,C783,S01,Hyderabad,Cash,6
T2065,12-04-2024,P5001,Soft Drink,Beverages,320,4,1280,C289,S03,Hyderabad,Cash,4
T2066,27-06-2024,P1003,Cooking Oil,Grocery,316,5,1580,C460,S02,Chennai,UPI,6
T2067,18-10-2024,P5001,Soft Drink,Beverages,278,4,1112,C169,S01,Chennai,Cash,10
T2068,08-04-2024,P4002,Butter,Dairy,386,4,1544,C388,S02,Chennai,Cash,4
T2069,15-09-2024,P1002,Wheat Flour,Grocery,491,4,1964,C971,S04,Delhi,UPI,9
T2070,10-12-2024,P5001,Soft Drink,Beverages,245,3,735,C209,S02,Delhi,Card,12
T2071,26-04-2024,P3002,Chips,Snacks,283,4,1132,C517,S01,Delhi,Cash,4
T2072,10-03-2024,P4001,Milk,Dairy,286,2,572,C607,S03,Kolkata,Card,3
T2073,16-06-2024,P4002,Butter,Dairy,62,1,62,C605,S01,Bangalore,Card,6
T2074,08-06-2024,P4001,Milk,Dairy,396,10,3960,C803,S04,Mumbai,UPI,6
T2075,07-08-2024,P3002,Chips,Snacks,457,5,2285,C293,S01,Bangalore,UPI,8
T2076,11-12-2024,P3001,Biscuits,Snacks,26,3,78,C603,S01,Bangalore,Card,12
T2077,14-03-2024,P4002,Butter,Dairy,81,2,162,C504,S04,Kolkata,UPI,3
T2078,05-07-2024,P1002,Wheat Flour,Grocery,53,3,159,C303,S03,Mumbai,UPI,7
T2079,05-08-2024,P3002,Chips,Snacks,139,2,278,C842,S04,Delhi,UPI,8
T2080,25-11-2024,P5001,Soft Drink,Beverages,159,10,1590,C509,S03,Bangalore,UPI,11
T2081,18-09-2024,P5001,Soft Drink,Beverages,268,7,1876,C385,S02,Bangalore,Cash,9
T2082,11-09-2024,P1002,Wheat Flour,Grocery,270,5,1350,C336,S02,Hyderabad,Cash,9
T2083,13-12-2024,P1001,Rice,Grocery,275,2,550,C127,S02,Bangalore,UPI,12
T2084,14-11-2024,P3001,Biscuits,Snacks,175,3,525,C738,S01,Hyderabad,UPI,11
T2085,26-08-2024,P4002,Butter,Dairy,425,8,3400,C306,S03,Kolkata,Card,8
T2086,04-10-2024,P4001,Milk,Dairy,153,9,1377,C451,S01,Hyderabad,Card,10
T2087,10-06-2024,P1002,Wheat Flour,Grocery,250,7,1750,C973,S04,Bangalore,Card,6
T2088,12-10-2024,P1001,Rice,Grocery,110,1,110,C775,S03,Kolkata,Cash,10
T2089,08-06-2024,P4001,Milk,Dairy,88,7,616,C832,S04,Bangalore,Cash,6
T2090,10-10-2024,P5001,Soft Drink,Beverages,357,8,2856,C801,S04,Bangalore,UPI,10
T2091,19-07-2024,P1003,Cooking Oil,Grocery,48,9,432,C369,S04,Chennai,Card,7
T2092,25-05-2024,P5001,Soft Drink,Beverages,412,6,2472,C428,S01,Hyderabad,UPI,5
T2093,06-07-2024,P1001,Rice,Grocery,448,3,1344,C457,S01,Kolkata,Card,7
T2094,25-06-2024,P3002,Chips,Snacks,239,2,478,C465,S04,Delhi,Cash,6
T2095,27-11-2024,P2001,Shampoo,Personal Care,140,4,560,C419,S01,Kolkata,Cash,11
T2096,27-03-2024,P2002,Soap,Personal Care,192,2,384,C120,S03,Hyderabad,Card,3
T2097,03-08-2024,P3002,Chips,Snacks,283,10,2830,C373,S01,Kolkata,Card,8
T2098,12-07-2024,P5001,Soft Drink,Beverages,182,1,182,C684,S04,Delhi,UPI,7
T2099,19-12-2024,P1002,Wheat Flour,Grocery,71,8,568,C791,S02,Delhi,Card,12
T2100,10-11-2024,P4002,Butter,Dairy,105,6,630,C406,S03,Bangalore,Cash,11
T2101,01-10-2024,P4001,Milk,Dairy,450,2,900,C319,S03,Delhi,Cash,10
T2102,25-04-2024,P2002,Soap,Personal Care,225,10,2250,C739,S01,Kolkata,UPI,4
T2103,19-05-2024,P1002,Wheat Flour,Grocery,192,10,1920,C168,S04,Bangalore,Cash,5
T2104,03-06-2024,P3001,Biscuits,Snacks,353,2,706,C616,S03,Bangalore,UPI,6
T2105,31-07-2024,P4002,Butter,Dairy,122,6,732,C511,S03,Chennai,UPI,7
T2106,10-01-2024,P4001,Milk,Dairy,112,9,1008,C742,S02,Chennai,Card,1
T2107,22-11-2024,P2001,Shampoo,Personal Care,157,8,1256,C645,S04,Chennai,UPI,11
T2108,05-07-2024,P1001,Rice,Grocery,122,9,1098,C573,S02,Mumbai,Cash,7
T2109,12-06-2024,P2002,Soap,Personal Care,230,7,1610,C980,S01,Kolkata,Cash,6
T2110,26-05-2024,P3002,Chips,Snacks,441,5,2205,C761,S02,Delhi,UPI,5
T2111,02-05-2024,P5001,Soft Drink,Beverages,227,4,908,C216,S02,Mumbai,Cash,5
T2112,05-09-2024,P2001,Shampoo,Personal Care,257,5,1285,C673,S04,Bangalore,UPI,9
T2113,19-05-2024,P1001,Rice,Grocery,101,4,404,C239,S01,Delhi,Card,5
T2114,22-01-2024,P4002,Butter,Dairy,349,3,1047,C839,S04,Hyderabad,Cash,1
T2115,01-06-2024,P1002,Wheat Flour,Grocery,328,6,1968,C987,S01,Bangalore,Card,6
T2116,12-03-2024,P1002,Wheat Flour,Grocery,449,7,3143,C341,S01,Chennai,UPI,3
